country_iso3c,year,recipient,civ_soc_aid,gov_aid,other_aid,dem_aid,dem_aid_all,country_id,elec_dem,lib_dem,delib_dem,egal_dem,participatory_dem,corruption_index,civ_soc_strength,civ_soc_part,GDPpc_vdem,exchange_rate,gini_vdem,pop_mil_vdem,pop_vdem,iso2c,country,GDPpc_WB_2010,GDPpc_ppp_WB_2011,GDPpc_growth_WB,GINI_WB,pop_WB,region,elec_dem2,lib_dem2,egal_dem2,delib_dem2,participatory_dem2,civ_soc_aid_cumul,gov_aid_cumul,other_aid_cumul,civ_soc_strength_l1,civ_soc_aid_l1,gov_aid_l1,other_aid_l1,elec_dem_l1,elec_dem2_l1,lib_dem_l1,lib_dem2_l1,delib_dem_l1,delib_dem2_l1,egal_dem_l1,egal_dem2_l1,participatory_dem_l1,participatory_dem2_l1,GDPpc_ppp_WB_2011_l1,civ_soc_aid_cumul_l1,gov_aid_cumul_l1,other_aid_cumul_l1,EU_accession,civ_soc_str_3yr,civ_soc_str_2yr,civ_soc_str_4yr,civ_soc_str_diff1,civ_soc_aid_diff1,civ_soc_cumul_diff1,gov_aid_diff1,gov_cumul_diff1,other_aid_diff1,other_cumul_diff1,civ_soc_cumul_diff1_l1,gov_cumul_diff1_l1,other_cumul_diff1_l1,civ_soc_str_3yr_l1,civ_soc_str_2yr_l1,civ_soc_aid_l1_log,gov_aid_l1_log,other_aid_l1_log,GDPpc_ppp_WB_2011_l1_log
ALB,1995,Albania,5.169943,18.679627,258.262526,23.84957,23.84957,12,0.480387910775452,0.36810890833116,0.319315420251148,0.350378015715558,0.27628176098168,0.684410090408094,0.772422749463393,0.417302337942104,2307.580078125,92.6975021362305,NA,3178519.5,3149959,AL,Albania,1703.23715591804,4129.65512634494,14.0020242198047,NA,3187784,Europe & Central Asia,0.23077254481920365,0.13550416839275836,0.1227647538967718,0.10196233761016726,0.07633161145113816,5.169943,18.679627,258.262526,0.772422749463393,NA,6.268677,226.008371,0.465566746890127,0.21675239580985559,0.360863430899886,0.1302224157608368,0.329587540662018,0.10862794695963737,0.340987905413422,0.11627275163823282,0.269611736139263,0.07269048826402756,3622.44017560833,NA,6.268677,226.008371,no leverage,0.7783929751980837,0.772422749463393,0.779266517488079,0,NA,NA,12.41095,12.41095,32.25415499999997,32.25415499999997,-182.258361,-330.25008599999995,-10562.206832,0.42446535093464605,0.4267027161652095,NA,1.8355653275954988,5.420572038409338,8.19490315938858
ALB,1996,Albania,0.293685,3.142426,281.438109,3.436111,3.436111,12,0.409572095873806,0.325257380794868,0.253519319455161,0.299393854926267,0.242831712869085,0.684410090408094,0.753803122964376,0.417302337942104,2481.86010742188,104.498916625977,28,3156326.8,3122038,AL,Albania,1869.81682332839,4533.54284983417,9.78018045411694,27,3168033,Europe & Central Asia,0.16774930171846214,0.10579236376153776,0.08963668036761062,0.06427204533700796,0.058967240774933746,5.463628,21.822053,539.7006349999999,0.772422749463393,5.169943,18.679627,258.262526,0.480387910775452,0.23077254481920365,0.36810890833116,0.13550416839275836,0.319315420251148,0.10196233761016726,0.350378015715558,0.1227647538967718,0.27628176098168,0.07633161145113816,4129.65512634494,5.169943,24.948304,484.270897,no leverage,0.7662162072970539,0.7631129362138844,0.7722455121396568,-0.01861962649901694,-4.876258,0.293685,-15.537201,-3.126251,23.175583000000017,55.42973799999993,NA,18.679627,258.262526,0.7783929751980837,0.772422749463393,1.6428616633144928,2.92743346472125,5.553976610211686,8.325949177951419
ALB,1997,Albania,15.067268,8.484041,225.178243,23.551309,23.551309,12,0.403008874339745,0.319035521975738,0.263645136362056,0.302251898758014,0.239982003268392,0.713002616244323,0.759952612166151,0.417302337942104,2197.90991210938,148.932922363281,29.0999994277954,3134134.1,3101366,AL,Albania,1676.08283992159,4063.81698990722,-10.3611209926941,NA,3148281,Europe & Central Asia,0.1624161527965884,0.10178366428233158,0.09135621030282474,0.0695087579273671,0.05759136189271051,20.530896,30.306093999999998,764.878878,0.753803122964376,0.293685,3.142426,281.438109,0.409572095873806,0.16774930171846214,0.325257380794868,0.10579236376153776,0.253519319455161,0.06427204533700796,0.299393854926267,0.08963668036761062,0.242831712869085,0.058967240774933746,4533.54284983417,5.463628,28.09073,765.709006,no leverage,0.7620594948646399,0.7568778675652634,0.7646503085143281,0.006149489201774938,14.773583,15.067267999999999,5.341614999999999,2.2153639999999974,-56.25986599999999,-0.8301280000000588,15.360952999999999,3.1424260000000004,281.43810900000005,0.7662162072970539,0.7631129362138844,-1.2252475146047912,1.1449951130745344,5.639912561950188,8.419258998863251
ALB,1998,Albania,11.244575,37.771247,520.722139,49.015822,49.015822,12,0.425056271579762,0.33836836715152,0.300707875938789,0.307376183853008,0.27307911364743,0.751781726435894,0.783161908837527,0.583463920634489,2405.34008789062,150.633331298828,28.8999996185303,3111941.4,3088133,AL,Albania,1835.59672181564,4450.5730665922,9.5170643177467,NA,3128530,Europe & Central Asia,0.18067283400928838,0.11449315188878585,0.09448011840003818,0.09042522665161812,0.07457220231046598,31.775471,68.077341,1285.601017,0.759952612166151,15.067268,8.484041,225.178243,0.403008874339745,0.1624161527965884,0.319035521975738,0.10178366428233158,0.263645136362056,0.0695087579273671,0.302251898758014,0.09135621030282474,0.239982003268392,0.05759136189271051,4063.81698990722,20.530896,36.574771,990.887249,no leverage,0.7656392146560179,0.771557260501839,0.7673350983578617,0.023209296671376056,-3.822693000000001,11.244575000000001,29.287206000000005,31.502570000000006,295.54389599999996,294.71376799999996,26.311843,8.484040999999998,225.17824299999995,0.7620594948646399,0.7568778675652634,2.7125247088780577,2.1381868693168786,5.416892279697772,8.309877956233327
ALB,1999,Albania,16.030666,222.766555,820.612438,238.797221,238.797221,12,0.433764517466251,0.349251521667472,0.30671795224375,0.321523136875234,0.30869408592836,0.758384792299295,0.797631351281304,0.621655258033009,2751.88989257812,137.690582275391,28.6999998092651,3089748.7,3081326,AL,Albania,2085.37114722307,5056.1741320279,13.607260376907,NA,3108778,Europe & Central Asia,0.18815165661272956,0.12197662538704465,0.10337712754609045,0.0940759022285993,0.09529203868714571,47.806137,290.84389600000003,2106.213455,0.783161908837527,11.244575,37.771247,520.722139,0.425056271579762,0.18067283400928838,0.33836836715152,0.11449315188878585,0.300707875938789,0.09042522665161812,0.307376183853008,0.09448011840003818,0.27307911364743,0.07457220231046598,4450.5730665922,31.775471,74.346018,1511.6093879999999,no leverage,0.7802486240949941,0.7903966300594155,0.7736372488123394,0.014469442443777014,4.786091000000001,16.030666,184.99530800000002,216.49787800000001,299.890299,594.6040670000002,27.275241,37.771247,520.7221389999999,0.7656392146560179,0.771557260501839,2.419885790121679,3.6315481518002253,6.255216577029547,8.400788145878463
ALB,2000,Albania,11.826611,63.585059,459.078435,75.41167,75.41167,12,0.445996377380641,0.367712147204507,0.322658409187229,0.332846853480281,0.313938010182328,0.732384369697854,0.780571112517179,0.627493497731026,2962.28002929688,143.709411621094,28.5,3067556,3080066,AL,Albania,2244.56483625821,5442.15387167925,7.63383003774318,NA,3089027,Europe & Central Asia,0.19891276863665516,0.13521222320174903,0.11078702787172363,0.1041084490192333,0.09855707423723946,59.632748,354.42895500000003,2565.29189,0.797631351281304,16.030666,222.766555,820.612438,0.433764517466251,0.18815165661272956,0.349251521667472,0.12197662538704465,0.30671795224375,0.0940759022285993,0.321523136875234,0.10337712754609045,0.30869408592836,0.09529203868714571,5056.1741320279,47.806137,297.112573,2332.221826,no leverage,0.7871214575453367,0.7891012318992415,0.7803292462005402,-0.01706023876412499,-4.204055,11.826611,-159.181496,57.31638200000003,-361.534003,233.070064,27.857277,222.76655499999998,820.6124380000001,0.7802486240949941,0.7903966300594155,2.774503512857594,5.406124384576906,6.7100509370952635,8.528365375903702
ALB,2001,Albania,9.574221,38.261272,448.499652,47.835493,47.835493,12,0.509184433881875,0.412698215151224,0.38364403144705,0.365441560926798,0.349589588110425,0.722784715500887,0.816405982444567,0.627493497731026,3228.52001953125,143.484832763672,28.3000001907349,3069385,3085325,AL,Albania,2453.55746392687,5948.87571791268,9.31105327378552,NA,3060173,Europe & Central Asia,0.2592687877076055,0.17031981678900598,0.13354753445261464,0.1471827428649451,0.12221288011521661,69.206969,392.690227,3013.791542,0.780571112517179,11.826611,63.585059,459.078435,0.445996377380641,0.19891276863665516,0.367712147204507,0.13521222320174903,0.322658409187229,0.1041084490192333,0.332846853480281,0.11078702787172363,0.313938010182328,0.09855707423723946,5442.15387167925,59.632748,360.697632,2791.300261,no leverage,0.79820281541435,0.798488547480873,0.7944425887701443,0.035834869927387936,-2.25239,9.574221000000001,-25.323787000000003,31.992594999999994,-10.578782999999987,222.49128100000007,21.400832,63.585059,459.0784349999999,0.7871214575453367,0.7891012318992415,2.470352161885078,4.152378521364078,6.12922107781476,8.60193019378346
ALB,2002,Albania,12.207754,26.636699,624.959024,38.844453,38.844453,12,0.543267768962149,0.436544034786751,0.407975039835534,0.391287182786688,0.373137828502114,0.733687708211045,0.816405982444567,0.627493497731026,3397.67993164062,140.154510498047,31.7399997711182,3076281,3097648,AL,Albania,2572.65220137171,6237.6318616481,4.85396161271193,31.7,3051010,Europe & Central Asia,0.29513986879311094,0.19057069430789608,0.153105659413143,0.16644363312880556,0.13923183905927305,81.414723,419.326926,3638.750566,0.816405982444567,9.574221,38.261272,448.499652,0.509184433881875,0.2592687877076055,0.412698215151224,0.17031981678900598,0.38364403144705,0.1471827428649451,0.365441560926798,0.13354753445261464,0.349589588110425,0.12221288011521661,5948.87571791268,69.206969,398.958904,3239.799913,no leverage,0.8044610258021043,0.816405982444567,0.8027536071719042,0,2.633533,12.207753999999994,-11.624572999999998,20.368021999999996,176.45937199999997,398.95065300000033,21.781974999999996,38.26127200000002,448.49965199999997,0.79820281541435,0.798488547480873,2.2590741740546423,3.644438209669605,6.1059079055788175,8.690957525712777
ALB,2003,Albania,26.334907,53.39847,557.496994,79.733377,79.733377,12,0.552829352047288,0.445464381715974,0.417933187215688,0.397706773486063,0.377145678172835,0.733687708211045,0.801933306658403,0.624629885729795,3627.06005859375,121.863250732422,29.6000003814697,3086737,3114978,AL,Albania,2725.09674471869,6607.247676879,5.92557918500233,NA,3039616,Europe & Central Asia,0.3056202924850243,0.19843851537759502,0.1581706776766946,0.17466814897626332,0.14223886256444765,107.74963,472.725396,4196.24756,0.816405982444567,12.207754,26.636699,624.959024,0.543267768962149,0.29513986879311094,0.436544034786751,0.19057069430789608,0.407975039835534,0.16644363312880556,0.391287182786688,0.153105659413143,0.373137828502114,0.13923183905927305,6237.6318616481,81.414723,425.59560300000004,3864.758937,no leverage,0.8115817571825122,0.809169644551485,0.803829096016179,-0.014472675786163958,14.127153000000002,26.334907,26.761771000000003,47.12979299999995,-67.46203000000003,331.48862299999973,38.542660999999995,26.63669900000002,624.9590240000002,0.8044610258021043,0.816405982444567,2.502071323618234,3.282289926583124,6.437686085987146,8.738355879980308
ALB,2004,Albania,29.986655,64.029268,524.430907,94.015923,94.015923,12,0.546775688287866,0.452700508062856,0.408148304520745,0.393544151649876,0.389007066789353,0.733687708211045,0.840907244440051,0.743269281929368,3864.38989257812,102.780052185059,31.1000003814697,3098678,3134402,AL,Albania,2887.29129104856,7000.50327102162,5.95188213571518,NA,3026939,Europe & Central Asia,0.29896365330266966,0.20493775000036796,0.1548769992978206,0.1665850384831588,0.15132649801205614,137.736285,536.754664,4720.678467,0.801933306658403,26.334907,53.39847,557.496994,0.552829352047288,0.3056202924850243,0.445464381715974,0.19843851537759502,0.417933187215688,0.17466814897626332,0.397706773486063,0.1581706776766946,0.377145678172835,0.14223886256444765,6607.247676879,107.74963,478.994073,4422.255931,no leverage,0.8197488445143404,0.821420275549227,0.8189131289968969,0.03897393778164804,3.6517479999999978,29.986655000000013,10.630797999999999,57.760591000000034,-33.066086999999925,298.42253600000004,56.321562000000014,53.398469999999975,557.4969939999996,0.8115817571825122,0.809169644551485,3.2708953215070555,3.9777820938702884,6.323457111391487,8.79592245836813
ALB,2005,Albania,23.937778,60.595142,477.600842,84.53292,84.53292,12,0.571376362865828,0.470740776229982,0.490702846900384,0.41241687936518,0.405382873882823,0.700688638019255,0.840907244440051,0.76569744230665,4116.77978515625,99.8702545166016,30.6000003814697,3110579,3153731,AL,Albania,3062.59250441631,7425.53718478004,6.07147653966305,30.6,3011487,Europe & Central Asia,0.3264709480417824,0.221596878405606,0.17008768238531344,0.24078928395614171,0.1643352744374968,161.674063,597.3498060000001,5198.279309,0.840907244440051,29.986655,64.029268,524.430907,0.546775688287866,0.29896365330266966,0.452700508062856,0.20493775000036796,0.408148304520745,0.1665850384831588,0.393544151649876,0.1548769992978206,0.389007066789353,0.15132649801205614,7000.50327102162,137.736285,543.0233410000001,4946.686838,no leverage,0.8279159318461683,0.840907244440051,0.825038444495768,0,-6.048876999999997,23.93777799999998,-3.434125999999999,54.326464999999985,-46.83006500000005,251.59247099999993,53.92443299999999,64.02926800000006,524.4309069999999,0.8197488445143404,0.821420275549227,3.400752449361124,4.159340291324179,6.262313687986493,8.853737321313298
ALB,2006,Albania,15.79242,56.273978,626.060776,72.066398,72.066398,12,0.571956196454092,0.471308504045317,0.468161664285872,0.412929063602542,0.404822207532374,0.700688638019255,0.89810084119451,0.76569744230665,4367.43994140625,98.1033782958984,31.1000003814697,3121751,3172155,AL,Albania,3263.81240015098,7913.41332760374,6.57024711725482,NA,2992547,Europe & Central Asia,0.3271338906622319,0.22213170598543458,0.1705104115676722,0.21917534390691754,0.1638810197113845,177.466483,653.623784,5824.340085,0.840907244440051,23.937778,60.595142,477.600842,0.571376362865828,0.3264709480417824,0.470740776229982,0.221596878405606,0.490702846900384,0.24078928395614171,0.41241687936518,0.17008768238531344,0.405382873882823,0.1643352744374968,7425.53718478004,161.674063,603.618483,5424.28768,no leverage,0.8599717766915372,0.8695040428172804,0.8454621591832537,0.0571935967544589,-8.145358000000002,15.792420000000021,-4.321164000000003,50.00530100000003,148.45993400000003,400.05240499999945,39.730198,60.595141999999896,477.60084200000074,0.8279159318461683,0.840907244440051,3.1754578804504514,4.104214724845381,6.168775325058413,8.912680309172424
ALB,2007,Albania,12.264442,71.193207,444.104321,83.457649,83.457649,12,0.588846390205575,0.484338413107144,0.444809400814791,0.42780218668359,0.415332513609977,0.700688638019255,0.89810084119451,0.76569744230665,4647.31005859375,90.4278945922852,31.1000003814697,3132456,NA,AL,Albania,3485.22762820259,8450.25491093645,6.78394469122567,NA,2970017,Europe & Central Asia,0.3467400712581364,0.23458369841114646,0.18301471093126118,0.19785540305321336,0.17250109686158174,189.730925,724.816991,6268.4444060000005,0.89810084119451,15.79242,56.273978,626.060776,0.571956196454092,0.3271338906622319,0.471308504045317,0.22213170598543458,0.468161664285872,0.21917534390691754,0.412929063602542,0.1705104115676722,0.404822207532374,0.1638810197113845,7913.41332760374,177.466483,659.892461,6050.348456,no leverage,0.8790363089430236,0.89810084119451,0.8695040428172804,0,-3.527977999999999,12.264442000000003,14.919229000000001,64.92453,-181.956455,218.0959500000008,28.056862000000024,56.27397800000006,626.0607759999994,0.8599717766915372,0.8695040428172804,2.759530078082146,4.0302322258104715,6.439447452649513,8.976314488240211
